Bus_Name,Bus_Type,From,To,Price,Starting_Point,Ending_Point,Seat_Available,Start_Time,Reach_Time,Total_Travel_Time,Bus_Rating,Links
Morning Star Travels,A/C Sleeper (2+1),Kodad,Hyderabad,600.0,Kondapur,Vanasthalipuram,16 Seats available,17:10,21:30,04h 20m,2.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad?fromCityId=91366&toCityId=124&fromCityName=Kodad&toCityName=Hyderabad&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8760,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Central Bus Station (CBS),BHADRACHALAM BS,29 Seats available,17:00,00:30,07h 30m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Central Bus Station (CBS),BHADRACHALAM BS,31 Seats available,18:20,01:50,07h 30m,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Jubilee Bus Station JBS,BHADRACHALAM BS,31 Seats available,19:30,04:45,09h 15m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),Hyderabad,Bhadrachalam,627.0,Central Bus Station (CBS,BHADRACHALAM BS,35 Seats available,19:40,02:40,07h 00m,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8719,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Kukatpally,BHADRACHALAM BS,28 Seats available,20:00,05:30,09h 30m,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Central Bus Station (CBS),BHADRACHALAM BS,30 Seats available,20:40,04:10,07h 30m,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Central Bus Station (CBS,BHADRACHALAM BS,27 Seats available,21:15,04:45,07h 30m,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,Hyderabad,Bhadrachalam,627.0,Central Bus Station (CBS),BHADRACHALAM BS,27 Seats available,22:00,05:00,07h 00m,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8729,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Central Bus Station (CBS,BHADRACHALAM BS,26 Seats available,23:00,06:00,07h 00m,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Bhadrachalam,517.0,Central Bus Station (CBS,BHADRACHALAM BS,30 Seats available,23:20,06:50,07h 30m,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
BSR Tours And Travels,A/C Sleeper (2+1),Hyderabad,Bhadrachalam,780.0,Dargah (Pickup Van/Bus,Badhrachalam,8 Seats available,22:00,05:30,07h 30m,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
BSR Tours And Travels,A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,580.0,Secunderabad,Bhadrachalam,24 Seats available,22:00,05:30,07h 30m,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,560.0,Beeramguda,Bhadrachalam,25 Seats available,22:15,05:45,07h 30m,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,500.0,Miyapur,Bhadrachalam,22 Seats available,22:35,06:30,07h 55m,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,500.0,Beeramguda,BPL,23 Seats available,21:20,05:50,08h 30m,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SAIRAJ TRAVELS,NON A/C Seater (2+2),Hyderabad,Bhadrachalam,500.0,Beeramguda,Bhadrachalam,27 Seats available,22:15,05:45,07h 30m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Morning Star Travels,A/C Sleeper (2+1),Hyderabad,Bhadrachalam,600.0,Hydernagar,Morampalli Banjara,7 Seats available,22:50,05:15,06h 25m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,A/C Sleeper (2+1),Hyderabad,Bhadrachalam,850.0,Beeramguda,Bhadrachalam,21 Seats available,21:20,05:50,08h 30m,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,450.0,Chanda Nagar,Bhadrachalam,19 Seats available,22:20,05:50,07h 30m,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
VSR Tours and Travels,A/C Sleeper (2+1),Hyderabad,Bhadrachalam,649.0,Ameerpet,Bhadrachalam,17 Seats available,23:00,05:30,06h 30m,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),Hyderabad,Bhadrachalam,400.0,Uppal,Bhadrachalam opposite Orange...,9 Seats available,23:30,07:00,07h 30m,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Morning Star Travels,A/C Sleeper (2+1),Hyderabad,Bhadrachalam,600.0,Moosapet,Morampalli Banjara,20 Seats available,22:30,05:10,06h 40m,2.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sai Krishna Bus Service,NON A/C Seater / Sleeper (2+2),Hyderabad,Bhadrachalam,656.0,Central Bus Station (CBS,Bhadrachalam Bus Stand(Telang...,50 Seats available,21:15,03:50,06h 35m,1.4,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),Hyderabad,Bhadrachalam,450.0,Afzalgunj,Opp Bus Stand Bhadrachalam,37 Seats available,18:00,00:30,06h 30m,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),Hyderabad,Bhadrachalam,475.0,Central Bus Station (CBS),Opp Bus Stand Bhadrachalam,31 Seats available,21:00,04:00,07h 00m,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,A/C Sleeper (2+1),Hyderabad,Bhadrachalam,700.0,Miyapur,Bhadrachalam,21 Seats available,22:35,06:30,07h 55m,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,410.0,Miyapur,Bhadrachalam,14 Seats available,22:20,05:50,07h 30m,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SAIRAJ TRAVELS,Non A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,3000.0,Bachupally,Bhadrachalam,32 Seats available,22:00,05:45,07h 45m,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),Hyderabad,Bhadrachalam,3000.0,Miyapur,Bhadrachalam,23 Seats available,22:20,06:50,08h 30m,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,750.0,Habsiguda,Bhadrachalam,42 Seats available,17:00,23:50,06h 50m,1.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),Hyderabad,Bhadrachalam,1300.0,Miyapur,Bhadrachalam,36 Seats available,17:00,23:40,06h 40m,1.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam?fromCityId=124&toCityId=517&fromCityName=Hyderabad&toCityName=Bhadrachalam&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8760,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,29 Seats available,17:00,23:30,06h 30m,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS,KOTHAGUDEM BS,29 Seats available,17:40,23:40,06h 00m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,31 Seats available,18:20,00:50,06h 30m,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Jubilee Bus Station JBS,KOTHAGUDEM BS,31 Seats available,19:30,03:40,08h 10m,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),Hyderabad,Kothagudem,548.0,Central Bus Station (CBS),KOTHAGUDEM BS,32 Seats available,19:40,01:40,06h 00m,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8719,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Kukatpally,KOTHAGUDEM BS,28 Seats available,20:00,04:00,08h 00m,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 6906,Deluxe (Non AC Seater 2+2),Hyderabad,Kothagudem,396.0,Central Bus Station (CBS),KOTHAGUDEM BS,28 Seats available,20:20,02:40,06h 20m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 34330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,30 Seats available,20:40,03:10,06h 30m,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Bhel,KOTHAGUDEM BS,30 Seats available,20:45,03:30,06h 45m,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,30 Seats available,21:15,03:45,06h 30m,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8983,RAJDHANI (A.C. Semi Sleeper),Hyderabad,Kothagudem,548.0,Miyapur,KOTHAGUDEM BS,34 Seats available,21:30,05:00,07h 30m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8875,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,32 Seats available,21:30,03:45,06h 15m,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 9984,Lahari Non A/C Sleeper Cum Seater,Hyderabad,Kothagudem,451.0,Bhel,KOTHAGUDEM BS,33 Seats available,21:30,04:15,06h 45m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,Hyderabad,Kothagudem,548.0,Central Bus Station (CBS,KOTHAGUDEM BS,28 Seats available,22:00,04:10,06h 10m,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 9970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,28 Seats available,22:15,04:15,06h 00m,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8872,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,30 Seats available,22:40,04:50,06h 10m,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8729,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,29 Seats available,23:00,05:00,06h 00m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,27 Seats available,23:20,05:50,06h 30m,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TSRTC - 8877,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Hyderabad,Kothagudem,451.0,Central Bus Station (CBS),KOTHAGUDEM BS,30 Seats available,23:55,06:15,06h 20m,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
BSR Tours And Travels,A/C Sleeper (2+1),Hyderabad,Kothagudem,780.0,Dargah (Pickup Van/Bus,Kothagudem,8 Seats available,22:00,04:30,06h 30m,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
BSR Tours And Travels,A/C Seater / Sleeper (2+1),Hyderabad,Kothagudem,580.0,Secunderabad,Kothagudem,24 Seats available,22:00,04:30,06h 30m,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),Hyderabad,Kothagudem,560.0,Beeramguda,Kothagudem,26 Seats available,22:15,05:00,06h 45m,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SAIRAJ TRAVELS,NON A/C Seater (2+2),Hyderabad,Kothagudem,500.0,Beeramguda,Kothagudem,23 Seats available,22:15,05:00,06h 45m,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,A/C Sleeper (2+1),Hyderabad,Kothagudem,850.0,Beeramguda,Kothagudem,21 Seats available,21:20,04:50,07h 30m,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Morning Star Travels,A/C Sleeper (2+1),Hyderabad,Kothagudem,600.0,Hydernagar,kothagudem (ganesh temple,8 Seats available,22:50,04:30,05h 40m,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Kothagudem,500.0,Miyapur,Kothagudem,19 Seats available,22:35,05:30,06h 55m,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Kothagudem,500.0,Beeramguda,Ganesh Temple,23 Seats available,21:20,05:55,08h 35m,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),Hyderabad,Kothagudem,400.0,Uppal,Kothagudem (palakendram,12 Seats available,23:30,05:45,06h 15m,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
VSR Tours and Travels,A/C Sleeper (2+1),Hyderabad,Kothagudem,649.0,Ameerpet,Kothagudem,16 Seats available,23:00,04:30,05h 30m,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Morning Star Travels,A/C Sleeper (2+1),Hyderabad,Kothagudem,600.0,Moosapet,BUS STAND,17 Seats available,22:30,04:20,05h 50m,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),Hyderabad,Kothagudem,450.0,Chanda Nagar,Kothagudem,19 Seats available,22:20,05:00,06h 40m,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharathi Tours & Travels,A/C Sleeper (2+1),Hyderabad,Kothagudem,700.0,Miyapur,Kothagudem,21 Seats available,22:35,05:30,06h 55m,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem?fromCityId=124&toCityId=519&fromCityName=Hyderabad&toCityName=Kothagudem&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
